iteration	bound_geometry	receptor_only_geometry	delta_auc_bound_minus_free
954	0.6487179487179486	0.7048076923076924	-0.056089743589743724
955	0.3951923076923077	0.4932692307692308	-0.09807692307692312
956	0.49262820512820515	0.4858974358974359	0.006730769230769262
957	0.6314102564102564	0.3717948717948718	0.2596153846153846
958	0.4916666666666667	0.4022435897435898	0.08942307692307688
959	0.31474358974358974	0.32916666666666666	-0.014423076923076927
960	0.2974358974358975	0.44230769230769235	-0.14487179487179486
961	0.4711538461538462	0.5003205128205128	-0.02916666666666662
962	0.5708333333333333	0.626602564102564	-0.05576923076923068
963	0.3951923076923077	0.4121794871794872	-0.016987179487179538
964	0.44743589743589746	0.2967948717948718	0.15064102564102566
965	0.6525641025641026	0.6935897435897437	-0.0410256410256411
966	0.5224358974358975	0.4810897435897436	0.041346153846153866
967	0.6099358974358974	0.40288461538461534	0.20705128205128204
968	0.4916666666666667	0.641025641025641	-0.14935897435897427
969	0.49615384615384617	0.5685897435897437	-0.07243589743589751
970	0.2644230769230769	0.4083333333333334	-0.14391025641025645
971	0.757051282051282	0.45384615384615384	0.3032051282051282
972	0.6128205128205128	0.5096153846153846	0.10320512820512817
973	0.5641025641025641	0.603525641025641	-0.039423076923076894
974	0.6355769230769232	0.5955128205128205	0.040064102564102644
975	0.4987179487179487	0.48493589743589743	0.013782051282051289
976	0.4246794871794872	0.4875	-0.06282051282051276
977	0.5080128205128206	0.4948717948717949	0.013141025641025705
978	0.6012820512820513	0.6451923076923077	-0.043910256410256476
979	0.2541666666666667	0.3532051282051282	-0.09903846153846152
980	0.4583333333333333	0.4157051282051281	0.0426282051282052
981	0.5147435897435897	0.6826923076923078	-0.16794871794871813
982	0.5487179487179488	0.6221153846153846	-0.07339743589743586
983	0.4926282051282051	0.35705128205128206	0.13557692307692304
984	0.47371794871794876	0.641025641025641	-0.1673076923076922
985	0.5419871794871796	0.6496794871794872	-0.10769230769230764
986	0.4551282051282051	0.5897435897435898	-0.13461538461538464
987	0.557051282051282	0.682051282051282	-0.125
988	0.5759615384615384	0.4246794871794872	0.1512820512820512
989	0.5474358974358974	0.321474358974359	0.22596153846153838
990	0.41314102564102567	0.5875	-0.17435897435897435
991	0.3935897435897435	0.3746794871794872	0.018910256410256343
992	0.432051282051282	0.6198717948717949	-0.18782051282051287
993	0.7756410256410257	0.4798076923076923	0.29583333333333334
994	0.4775641025641026	0.5330128205128205	-0.05544871794871792
995	0.517948717948718	0.6134615384615385	-0.0955128205128205
996	0.6528846153846154	0.4544871794871795	0.19839743589743591
997	0.4612179487179487	0.751602564102564	-0.2903846153846153
998	0.5849358974358975	0.6108974358974358	-0.02596153846153837
999	0.39423076923076916	0.41474358974358966	-0.020512820512820495
