converged	fold	group_overlap	n_iter	status	test_n	train_n	experiment	validation	task_id	chosen_k	test_groups	train_groups	best_parameters	max_iter	n_categorical_features	n_numeric_features
True	3	0	35.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__047__receptor							
True	4	0	53.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__047__receptor							
True	0	0	18.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__047__seq30							
True	1	0	60.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__047__seq30							
True	0	0	56.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__048__receptor							
True	1	0	35.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__048__receptor							
True	2	0	55.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__048__receptor							
True	3	0	58.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__048__receptor							
True	4	0	39.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__048__receptor							
True	0	0	21.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__048__seq30							
True	1	0	57.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__048__seq30							
True	0	0	49.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__049__receptor							
True	1	0	53.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__049__receptor							
True	2	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__049__receptor							
True	3	0	55.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__049__receptor							
True	4	0	49.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__049__receptor							
True	0	0	21.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__049__seq30							
True	1	0	50.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__049__seq30							
True	0	0	6.0	ok	42	165	coarse_taxonomy	receptor_grouped_5fold	primary__coarse_taxonomy__receptor		36.0	133.0	"{""inner_macro_auc"": 0.5930514193725576, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	1	0	21.0	ok	42	165	coarse_taxonomy	receptor_grouped_5fold	primary__coarse_taxonomy__receptor		34.0	135.0	"{""inner_macro_auc"": 0.6050900695209639, ""model__C"": 1.0, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	2	0	10.0	ok	39	168	coarse_taxonomy	receptor_grouped_5fold	primary__coarse_taxonomy__receptor		31.0	138.0	"{""inner_macro_auc"": 0.6134156895836455, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	3	0	6.0	ok	42	165	coarse_taxonomy	receptor_grouped_5fold	primary__coarse_taxonomy__receptor		34.0	135.0	"{""inner_macro_auc"": 0.5819926585509241, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	4	0	7.0	ok	42	165	coarse_taxonomy	receptor_grouped_5fold	primary__coarse_taxonomy__receptor		34.0	135.0	"{""inner_macro_auc"": 0.6332035674854103, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	0	0	7.0	ok	196	11	coarse_taxonomy	sequence_cluster_30_grouped_5fold	primary__coarse_taxonomy__seq30		1.0	4.0	"{""inner_macro_auc"": 0.6722222222222223, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	1	0	9.0	ok	11	196	coarse_taxonomy	sequence_cluster_30_grouped_5fold	primary__coarse_taxonomy__seq30		4.0	1.0	"{""inner_macro_auc"": 0.6365419966339076, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	0	0	28.0	ok	135	72	coarse_taxonomy	sequence_cluster_40_grouped_5fold	primary__coarse_taxonomy__seq40		1.0	19.0	"{""inner_macro_auc"": 0.5915197538004556, ""model__C"": 10.0, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	1	0	14.0	ok	21	186	coarse_taxonomy	sequence_cluster_40_grouped_5fold	primary__coarse_taxonomy__seq40		3.0	17.0	"{""inner_macro_auc"": 0.6370549902699785, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	2	0	7.0	ok	18	189	coarse_taxonomy	sequence_cluster_40_grouped_5fold	primary__coarse_taxonomy__seq40		7.0	13.0	"{""inner_macro_auc"": 0.6076548133826037, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	3	0	9.0	ok	16	191	coarse_taxonomy	sequence_cluster_40_grouped_5fold	primary__coarse_taxonomy__seq40		5.0	15.0	"{""inner_macro_auc"": 0.6246552034697426, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	4	0	6.0	ok	17	190	coarse_taxonomy	sequence_cluster_40_grouped_5fold	primary__coarse_taxonomy__seq40		4.0	16.0	"{""inner_macro_auc"": 0.6578748302897354, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	0	0	11.0	ok	40	167	coarse_taxonomy	sequence_cluster_50_grouped_5fold	primary__coarse_taxonomy__seq50		8.0	40.0	"{""inner_macro_auc"": 0.629248327343443, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	1	0	6.0	ok	42	165	coarse_taxonomy	sequence_cluster_50_grouped_5fold	primary__coarse_taxonomy__seq50		11.0	37.0	"{""inner_macro_auc"": 0.5650836376069832, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	2	0	6.0	ok	41	166	coarse_taxonomy	sequence_cluster_50_grouped_5fold	primary__coarse_taxonomy__seq50		14.0	34.0	"{""inner_macro_auc"": 0.6563794969960282, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	3	0	6.0	ok	46	161	coarse_taxonomy	sequence_cluster_50_grouped_5fold	primary__coarse_taxonomy__seq50		3.0	45.0	"{""inner_macro_auc"": 0.6138732470471154, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	4	0	38.0	ok	38	169	coarse_taxonomy	sequence_cluster_50_grouped_5fold	primary__coarse_taxonomy__seq50		12.0	36.0	"{""inner_macro_auc"": 0.572590757067383, ""model__C"": 10.0, ""model__l1_ratio"": 0.0}"	50000.0	2.0	0.0
True	0	0	37.0	ok	42	165	endpoint_geometry	receptor_grouped_5fold	primary__endpoint_geometry__receptor		36.0	133.0	"{""inner_macro_auc"": 0.790932405945956, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	4.0	96.0
True	1	0	22.0	ok	42	165	endpoint_geometry	receptor_grouped_5fold	primary__endpoint_geometry__receptor		34.0	135.0	"{""inner_macro_auc"": 0.7933717391711973, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	2	0	26.0	ok	39	168	endpoint_geometry	receptor_grouped_5fold	primary__endpoint_geometry__receptor		31.0	138.0	"{""inner_macro_auc"": 0.745471214316634, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	3	0	22.0	ok	42	165	endpoint_geometry	receptor_grouped_5fold	primary__endpoint_geometry__receptor		34.0	135.0	"{""inner_macro_auc"": 0.7646434665404854, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	4	0	23.0	ok	42	165	endpoint_geometry	receptor_grouped_5fold	primary__endpoint_geometry__receptor		34.0	135.0	"{""inner_macro_auc"": 0.7657941526505212, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	0	0	16.0	ok	196	11	endpoint_geometry	sequence_cluster_30_grouped_5fold	primary__endpoint_geometry__seq30		1.0	4.0	"{""inner_macro_auc"": 0.5638888888888889, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	2.0	96.0
True	1	0	24.0	ok	11	196	endpoint_geometry	sequence_cluster_30_grouped_5fold	primary__endpoint_geometry__seq30		4.0	1.0	"{""inner_macro_auc"": 0.7766253697360633, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	0	0	18.0	ok	135	72	endpoint_geometry	sequence_cluster_40_grouped_5fold	primary__endpoint_geometry__seq40		1.0	19.0	"{""inner_macro_auc"": 0.7057368760219638, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	1	0	27.0	ok	21	186	endpoint_geometry	sequence_cluster_40_grouped_5fold	primary__endpoint_geometry__seq40		3.0	17.0	"{""inner_macro_auc"": 0.7995292481891484, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	2	0	24.0	ok	18	189	endpoint_geometry	sequence_cluster_40_grouped_5fold	primary__endpoint_geometry__seq40		7.0	13.0	"{""inner_macro_auc"": 0.7697594692247459, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	3	0	25.0	ok	16	191	endpoint_geometry	sequence_cluster_40_grouped_5fold	primary__endpoint_geometry__seq40		5.0	15.0	"{""inner_macro_auc"": 0.7942070745768696, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	4	0	23.0	ok	17	190	endpoint_geometry	sequence_cluster_40_grouped_5fold	primary__endpoint_geometry__seq40		4.0	16.0	"{""inner_macro_auc"": 0.7951566844109771, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	0	0	23.0	ok	40	167	endpoint_geometry	sequence_cluster_50_grouped_5fold	primary__endpoint_geometry__seq50		8.0	40.0	"{""inner_macro_auc"": 0.7698446880082553, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	1	0	23.0	ok	42	165	endpoint_geometry	sequence_cluster_50_grouped_5fold	primary__endpoint_geometry__seq50		11.0	37.0	"{""inner_macro_auc"": 0.7693620556183468, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	2	0	37.0	ok	41	166	endpoint_geometry	sequence_cluster_50_grouped_5fold	primary__endpoint_geometry__seq50		14.0	34.0	"{""inner_macro_auc"": 0.7718865926376574, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	3	0	27.0	ok	46	161	endpoint_geometry	sequence_cluster_50_grouped_5fold	primary__endpoint_geometry__seq50		3.0	45.0	"{""inner_macro_auc"": 0.7744179947472128, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	4	0	23.0	ok	38	169	endpoint_geometry	sequence_cluster_50_grouped_5fold	primary__endpoint_geometry__seq50		12.0	36.0	"{""inner_macro_auc"": 0.751792156256442, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	5.0	96.0
True	0	0	3.0	ok	42	165	fine_family	receptor_grouped_5fold	primary__fine_family__receptor		36.0	133.0	"{""inner_macro_auc"": 0.5088369963369964, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	1	0	3.0	ok	42	165	fine_family	receptor_grouped_5fold	primary__fine_family__receptor		34.0	135.0	"{""inner_macro_auc"": 0.5141971723950043, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	2	0	3.0	ok	39	168	fine_family	receptor_grouped_5fold	primary__fine_family__receptor		31.0	138.0	"{""inner_macro_auc"": 0.5448391552611533, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	3	0	3.0	ok	42	165	fine_family	receptor_grouped_5fold	primary__fine_family__receptor		34.0	135.0	"{""inner_macro_auc"": 0.5250265267202937, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	4	0	3.0	ok	42	165	fine_family	receptor_grouped_5fold	primary__fine_family__receptor		34.0	135.0	"{""inner_macro_auc"": 0.538936923760772, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	0	0	4.0	ok	196	11	fine_family	sequence_cluster_30_grouped_5fold	primary__fine_family__seq30		1.0	4.0	"{""inner_macro_auc"": 0.5, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	1	0	8.0	ok	11	196	fine_family	sequence_cluster_30_grouped_5fold	primary__fine_family__seq30		4.0	1.0	"{""inner_macro_auc"": 0.5478918155444533, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	0	0	3.0	ok	135	72	fine_family	sequence_cluster_40_grouped_5fold	primary__fine_family__seq40		1.0	19.0	"{""inner_macro_auc"": 0.5319200779727096, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	1	0	3.0	ok	21	186	fine_family	sequence_cluster_40_grouped_5fold	primary__fine_family__seq40		3.0	17.0	"{""inner_macro_auc"": 0.5498596507926329, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	2	0	3.0	ok	18	189	fine_family	sequence_cluster_40_grouped_5fold	primary__fine_family__seq40		7.0	13.0	"{""inner_macro_auc"": 0.5205021989739135, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	3	0	3.0	ok	16	191	fine_family	sequence_cluster_40_grouped_5fold	primary__fine_family__seq40		5.0	15.0	"{""inner_macro_auc"": 0.5339456306506034, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	4	0	3.0	ok	17	190	fine_family	sequence_cluster_40_grouped_5fold	primary__fine_family__seq40		4.0	16.0	"{""inner_macro_auc"": 0.5255042932980867, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	0	0	3.0	ok	40	167	fine_family	sequence_cluster_50_grouped_5fold	primary__fine_family__seq50		8.0	40.0	"{""inner_macro_auc"": 0.5452840688011856, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	1	0	3.0	ok	42	165	fine_family	sequence_cluster_50_grouped_5fold	primary__fine_family__seq50		11.0	37.0	"{""inner_macro_auc"": 0.5334855550213428, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	2	0	3.0	ok	41	166	fine_family	sequence_cluster_50_grouped_5fold	primary__fine_family__seq50		14.0	34.0	"{""inner_macro_auc"": 0.5200614083332821, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	3	0	8.0	ok	46	161	fine_family	sequence_cluster_50_grouped_5fold	primary__fine_family__seq50		3.0	45.0	"{""inner_macro_auc"": 0.5337807511418623, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	4	0	3.0	ok	38	169	fine_family	sequence_cluster_50_grouped_5fold	primary__fine_family__seq50		12.0	36.0	"{""inner_macro_auc"": 0.5367687839486619, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	1.0	0.0
True	0	0	18.0	ok	42	165	full_sequence	receptor_grouped_5fold	primary__full_sequence__receptor		36.0	133.0	"{""inner_macro_auc"": 0.761199760542579, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	64.0	0.0
True	1	0	33.0	ok	42	165	full_sequence	receptor_grouped_5fold	primary__full_sequence__receptor		34.0	135.0	"{""inner_macro_auc"": 0.7854974118524255, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	64.0	0.0
True	2	0	52.0	ok	39	168	full_sequence	receptor_grouped_5fold	primary__full_sequence__receptor		31.0	138.0	"{""inner_macro_auc"": 0.8059910679384613, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	62.0	0.0
True	3	0	54.0	ok	42	165	full_sequence	receptor_grouped_5fold	primary__full_sequence__receptor		34.0	135.0	"{""inner_macro_auc"": 0.8084519866362684, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	64.0	0.0
True	4	0	18.0	ok	42	165	full_sequence	receptor_grouped_5fold	primary__full_sequence__receptor		34.0	135.0	"{""inner_macro_auc"": 0.7675829139243775, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	64.0	0.0
True	0	0	21.0	ok	196	11	full_sequence	sequence_cluster_30_grouped_5fold	primary__full_sequence__seq30		1.0	4.0	"{""inner_macro_auc"": 0.9055555555555557, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	63.0	0.0
True	1	0	55.0	ok	11	196	full_sequence	sequence_cluster_30_grouped_5fold	primary__full_sequence__seq30		4.0	1.0	"{""inner_macro_auc"": 0.7926877798027792, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	62.0	0.0
True	0	0	62.0	ok	135	72	full_sequence	sequence_cluster_40_grouped_5fold	primary__full_sequence__seq40		1.0	19.0	"{""inner_macro_auc"": 0.729337655927568, ""model__C"": 10.0, ""model__l1_ratio"": 0.0}"	50000.0	64.0	0.0
True	1	0	85.0	ok	21	186	full_sequence	sequence_cluster_40_grouped_5fold	primary__full_sequence__seq40		3.0	17.0	"{""inner_macro_auc"": 0.8361103034543943, ""model__C"": 1.0, ""model__l1_ratio"": 0.0}"	50000.0	64.0	0.0
True	2	0	23.0	ok	18	189	full_sequence	sequence_cluster_40_grouped_5fold	primary__full_sequence__seq40		7.0	13.0	"{""inner_macro_auc"": 0.7680510723212381, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	62.0	0.0
True	3	0	56.0	ok	16	191	full_sequence	sequence_cluster_40_grouped_5fold	primary__full_sequence__seq40		5.0	15.0	"{""inner_macro_auc"": 0.8171089916959206, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	64.0	0.0
True	4	0	35.0	ok	17	190	full_sequence	sequence_cluster_40_grouped_5fold	primary__full_sequence__seq40		4.0	16.0	"{""inner_macro_auc"": 0.81114826670721, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	64.0	0.0
True	0	0	57.0	ok	40	167	full_sequence	sequence_cluster_50_grouped_5fold	primary__full_sequence__seq50		8.0	40.0	"{""inner_macro_auc"": 0.8122611526421918, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	64.0	0.0
True	1	0	23.0	ok	42	165	full_sequence	sequence_cluster_50_grouped_5fold	primary__full_sequence__seq50		11.0	37.0	"{""inner_macro_auc"": 0.7813747385857636, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	64.0	0.0
True	2	0	50.0	ok	41	166	full_sequence	sequence_cluster_50_grouped_5fold	primary__full_sequence__seq50		14.0	34.0	"{""inner_macro_auc"": 0.8153874693508839, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	62.0	0.0
True	3	0	19.0	ok	46	161	full_sequence	sequence_cluster_50_grouped_5fold	primary__full_sequence__seq50		3.0	45.0	"{""inner_macro_auc"": 0.7757006402376773, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	64.0	0.0
True	4	0	34.0	ok	38	169	full_sequence	sequence_cluster_50_grouped_5fold	primary__full_sequence__seq50		12.0	36.0	"{""inner_macro_auc"": 0.7672771123518801, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	64.0	0.0
True	0	0	39.0	ok	42	165	interface_plus_taxonomy	receptor_grouped_5fold	primary__interface_plus_taxonomy__receptor		36.0	133.0	"{""inner_macro_auc"": 0.7723287730537053, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	1	0	37.0	ok	42	165	interface_plus_taxonomy	receptor_grouped_5fold	primary__interface_plus_taxonomy__receptor		34.0	135.0	"{""inner_macro_auc"": 0.7893777029955892, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	2	0	78.0	ok	39	168	interface_plus_taxonomy	receptor_grouped_5fold	primary__interface_plus_taxonomy__receptor		31.0	138.0	"{""inner_macro_auc"": 0.8260187603679173, ""model__C"": 3.0, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	3	0	23.0	ok	42	165	interface_plus_taxonomy	receptor_grouped_5fold	primary__interface_plus_taxonomy__receptor		34.0	135.0	"{""inner_macro_auc"": 0.8155998623478297, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	4	0	36.0	ok	42	165	interface_plus_taxonomy	receptor_grouped_5fold	primary__interface_plus_taxonomy__receptor		34.0	135.0	"{""inner_macro_auc"": 0.7872521185529315, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	0	0	15.0	ok	196	11	interface_plus_taxonomy	sequence_cluster_30_grouped_5fold	primary__interface_plus_taxonomy__seq30		1.0	4.0	"{""inner_macro_auc"": 0.9055555555555557, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	31.0	0.0
True	1	0	54.0	ok	11	196	interface_plus_taxonomy	sequence_cluster_30_grouped_5fold	primary__interface_plus_taxonomy__seq30		4.0	1.0	"{""inner_macro_auc"": 0.829216337191375, ""model__C"": 1.0, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	0	0	20.0	ok	135	72	interface_plus_taxonomy	sequence_cluster_40_grouped_5fold	primary__interface_plus_taxonomy__seq40		1.0	19.0	"{""inner_macro_auc"": 0.721127002870424, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	1	0	36.0	ok	21	186	interface_plus_taxonomy	sequence_cluster_40_grouped_5fold	primary__interface_plus_taxonomy__seq40		3.0	17.0	"{""inner_macro_auc"": 0.8393338945432874, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	2	0	27.0	ok	18	189	interface_plus_taxonomy	sequence_cluster_40_grouped_5fold	primary__interface_plus_taxonomy__seq40		7.0	13.0	"{""inner_macro_auc"": 0.7769680020168708, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	3	0	38.0	ok	16	191	interface_plus_taxonomy	sequence_cluster_40_grouped_5fold	primary__interface_plus_taxonomy__seq40		5.0	15.0	"{""inner_macro_auc"": 0.8310132796683402, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	4	0	34.0	ok	17	190	interface_plus_taxonomy	sequence_cluster_40_grouped_5fold	primary__interface_plus_taxonomy__seq40		4.0	16.0	"{""inner_macro_auc"": 0.8318071613178634, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	0	0	76.0	ok	40	167	interface_plus_taxonomy	sequence_cluster_50_grouped_5fold	primary__interface_plus_taxonomy__seq50		8.0	40.0	"{""inner_macro_auc"": 0.8178819350112532, ""model__C"": 3.0, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	1	0	22.0	ok	42	165	interface_plus_taxonomy	sequence_cluster_50_grouped_5fold	primary__interface_plus_taxonomy__seq50		11.0	37.0	"{""inner_macro_auc"": 0.789546213502002, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	2	0	37.0	ok	41	166	interface_plus_taxonomy	sequence_cluster_50_grouped_5fold	primary__interface_plus_taxonomy__seq50		14.0	34.0	"{""inner_macro_auc"": 0.8226346922388347, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	3	0	34.0	ok	46	161	interface_plus_taxonomy	sequence_cluster_50_grouped_5fold	primary__interface_plus_taxonomy__seq50		3.0	45.0	"{""inner_macro_auc"": 0.7847534054118416, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	4	0	26.0	ok	38	169	interface_plus_taxonomy	sequence_cluster_50_grouped_5fold	primary__interface_plus_taxonomy__seq50		12.0	36.0	"{""inner_macro_auc"": 0.7867244489909511, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	32.0	0.0
True	0	0	37.0	ok	42	165	interface_sequence	receptor_grouped_5fold	primary__interface_sequence__receptor		36.0	133.0	"{""inner_macro_auc"": 0.767057935790998, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	30.0	0.0
True	1	0	71.0	ok	42	165	interface_sequence	receptor_grouped_5fold	primary__interface_sequence__receptor		34.0	135.0	"{""inner_macro_auc"": 0.7945879148453674, ""model__C"": 10.0, ""model__l1_ratio"": 0.0}"	50000.0	30.0	0.0
True	2	0	69.0	ok	39	168	interface_sequence	receptor_grouped_5fold	primary__interface_sequence__receptor		31.0	138.0	"{""inner_macro_auc"": 0.8093004166461841, ""model__C"": 10.0, ""model__l1_ratio"": 0.0}"	50000.0	30.0	0.0
True	3	0	33.0	ok	42	165	interface_sequence	receptor_grouped_5fold	primary__interface_sequence__receptor		34.0	135.0	"{""inner_macro_auc"": 0.8109361781448503, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	30.0	0.0
True	4	0	35.0	ok	42	165	interface_sequence	receptor_grouped_5fold	primary__interface_sequence__receptor		34.0	135.0	"{""inner_macro_auc"": 0.7745874019586756, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	30.0	0.0
True	0	0	16.0	ok	196	11	interface_sequence	sequence_cluster_30_grouped_5fold	primary__interface_sequence__seq30		1.0	4.0	"{""inner_macro_auc"": 0.9055555555555557, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	29.0	0.0
True	1	0	81.0	ok	11	196	interface_sequence	sequence_cluster_30_grouped_5fold	primary__interface_sequence__seq30		4.0	1.0	"{""inner_macro_auc"": 0.8236116191019579, ""model__C"": 3.0, ""model__l1_ratio"": 0.0}"	50000.0	30.0	0.0
True	0	0	16.0	ok	135	72	interface_sequence	sequence_cluster_40_grouped_5fold	primary__interface_sequence__seq40		1.0	19.0	"{""inner_macro_auc"": 0.713996016572771, ""model__C"": 0.03, ""model__l1_ratio"": 0.0}"	50000.0	30.0	0.0
True	1	0	66.0	ok	21	186	interface_sequence	sequence_cluster_40_grouped_5fold	primary__interface_sequence__seq40		3.0	17.0	"{""inner_macro_auc"": 0.8297374725765247, ""model__C"": 10.0, ""model__l1_ratio"": 0.0}"	50000.0	30.0	0.0
True	2	0	24.0	ok	18	189	interface_sequence	sequence_cluster_40_grouped_5fold	primary__interface_sequence__seq40		7.0	13.0	"{""inner_macro_auc"": 0.7711943733356722, ""model__C"": 0.1, ""model__l1_ratio"": 0.0}"	50000.0	30.0	0.0
True	3	0	88.0	ok	16	191	interface_sequence	sequence_cluster_40_grouped_5fold	primary__interface_sequence__seq40		5.0	15.0	"{""inner_macro_auc"": 0.8285735509231132, ""model__C"": 3.0, ""model__l1_ratio"": 0.0}"	50000.0	30.0	0.0
True	4	0	37.0	ok	17	190	interface_sequence	sequence_cluster_40_grouped_5fold	primary__interface_sequence__seq40		4.0	16.0	"{""inner_macro_auc"": 0.8121805361762385, ""model__C"": 0.3, ""model__l1_ratio"": 0.0}"	50000.0	30.0	0.0
