experiment	validation	fold	class_label	transformed_feature	coefficient	absolute_coefficient
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__pif_550_644_distance	0.04647810412192476	0.04647810412192476
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__pif_550_340_min_distance	-0.06416392441655178	0.06416392441655178
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__pif_340_644_min_distance	-0.021546768132166258	0.021546768132166258
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__pif_550_644_min_distance	0.3014620977497098	0.3014620977497098
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__pif_triangle_perimeter	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__position_644_chi1	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__position_644_chi2	0.316484751149223	0.316484751149223
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__w648_chi1	0.3724535707714515	0.3724535707714515
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__w648_chi2	0.0051044882539097525	0.0051044882539097525
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__w648_displacement	-0.04267894685062356	0.04267894685062356
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__w648_to_644_distance	-0.027801202184377382	0.027801202184377382
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__cwxp_647_650_distance	0.07151103214202945	0.07151103214202945
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__y753_chi1	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__y753_chi2	0.016136329494752917	0.016136329494752917
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__y753_y558_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__y753_y558_min_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__n749_y753_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__npxxy_local_spread	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__y753_displacement	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__sodium_d250_s339_distance	0.13027167274247575	0.13027167274247575
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__sodium_d250_n745_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__sodium_d250_s746_distance	-0.3070933996451709	0.3070933996451709
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__sodium_d250_n749_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__sodium_pocket_volume	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__sodium_pocket_spread	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm7_rotation	0.062688615927056	0.062688615927056
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_generic_ca_count	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_end_to_end_distance	-0.18323813263480732	0.18323813263480732
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_centroid_to_r350	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_centroid_to_tm5_561	0.22607849264428467	0.22607849264428467
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_centroid_to_tm6_634	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_centroid_to_tm7_753	-0.14100597280365856	0.14100597280365856
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_axis_tm3_angle	0.18947101672413155	0.18947101672413155
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_axis_tm5_angle	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_active_reference_displacement	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm5_cytoplasmic_extension	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm5_cytoplasmic_kink	-0.15518933571109578	0.15518933571109578
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm5_r350_561_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm5_r350_564_distance	0.3364044492259497	0.3364044492259497
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm5_tm6_cavity_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm5_axis_tm3_angle	-0.009895509789700193	0.009895509789700193
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm6_lower_upper_kink	-0.028152937008444526	0.028152937008444526
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm6_axis_tm3_angle	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm6_tm7_cavity_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm7_h8_angle	-0.06514425961915768	0.06514425961915768
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__h8_end_to_end_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__h8_r350_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__h8_tm6_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_helix_fraction	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_longest_helix	0.13844624684894236	0.13844624684894236
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_mean_phi	-0.5436706394182917	0.5436706394182917
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__icl2_mean_psi	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_volume	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_mouth_area	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_depth	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_maximum_width	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_average_cross_section	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_bottleneck_area	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_bottleneck_radius	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_max_inscribed_radius	-0.30402030323571816	0.30402030323571816
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_surface_area	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_centroid_x	0.09079215921713814	0.09079215921713814
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_centroid_y	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_centroid_z	-0.05987958934310252	0.05987958934310252
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_principal_length_1	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_principal_length_2	-0.1803013793912097	0.1803013793912097
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_principal_length_3	0.0	0.0
